date,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Load_Type,Usage_kWh
13/09/2018 13:00,0,11.81,0,100,39.51,46800,Weekday,Medium_Load,5.08
13/09/2018 13:15,21.2,1.58,0.02,88.48,99.92,47700,Weekday,Maximum_Load,40.25
13/09/2018 13:30,39.71,0,0.03,83.59,100,48600,Weekday,Maximum_Load,60.48
13/09/2018 13:45,35.53,0,0.03,85.34,100,49500,Weekday,Maximum_Load,58.18
13/09/2018 14:00,39.46,0,0.03,85.83,100,50400,Weekday,Maximum_Load,65.99
13/09/2018 14:15,39.24,0,0.03,83.61,100,51300,Weekday,Maximum_Load,59.8
13/09/2018 14:30,37.48,0,0.02,80.82,100,52200,Weekday,Maximum_Load,51.44
13/09/2018 14:45,33.08,0,0.03,88.17,100,53100,Weekday,Maximum_Load,61.81
13/09/2018 15:00,38.92,0,0.03,86.76,100,54000,Weekday,Maximum_Load,67.9
13/09/2018 15:15,54.58,0,0.05,89.42,100,54900,Weekday,Maximum_Load,109.01
13/09/2018 15:30,50.29,0,0.05,89.29,100,55800,Weekday,Maximum_Load,99.72
13/09/2018 15:45,34.6,0,0.03,89.13,100,56700,Weekday,Maximum_Load,68
13/09/2018 16:00,54.07,0,0.05,88.17,100,57600,Weekday,Maximum_Load,101.02
13/09/2018 16:15,63.07,0,0.06,88.96,100,58500,Weekday,Maximum_Load,122.87
13/09/2018 16:30,40.07,0,0.03,88.09,100,59400,Weekday,Maximum_Load,74.56
13/09/2018 16:45,29.41,0,0.02,85.89,100,60300,Weekday,Maximum_Load,49.32
13/09/2018 17:00,35.42,0,0.03,85.61,100,61200,Weekday,Maximum_Load,58.68
13/09/2018 17:15,34.74,0,0.02,84.28,100,62100,Weekday,Medium_Load,54.4
13/09/2018 17:30,35.32,0,0.03,85.31,100,63000,Weekday,Medium_Load,57.74
13/09/2018 17:45,3.28,0.14,0.01,99.5,100,63900,Weekday,Medium_Load,32.69
13/09/2018 18:00,7.92,0.14,0.01,97.07,100,64800,Weekday,Medium_Load,31.97
13/09/2018 18:15,26.71,0,0.02,83.92,100,65700,Weekday,Medium_Load,41.22
13/09/2018 18:30,40.07,0,0.02,78.43,100,66600,Weekday,Medium_Load,50.65
13/09/2018 18:45,28.66,0,0.02,85.03,100,67500,Weekday,Medium_Load,46.3
13/09/2018 19:00,42.66,0,0.03,80.15,100,68400,Weekday,Medium_Load,57.17
13/09/2018 19:15,39.82,0,0.03,80.88,100,69300,Weekday,Medium_Load,54.76
13/09/2018 19:30,26.64,0,0.02,87.9,100,70200,Weekday,Medium_Load,49.1
13/09/2018 19:45,25.27,0,0.02,87.99,100,71100,Weekday,Medium_Load,46.8
13/09/2018 20:00,20.16,0,0.02,89.65,100,72000,Weekday,Medium_Load,40.79
13/09/2018 20:15,26.75,0,0.02,87.33,100,72900,Weekday,Medium_Load,47.95
13/09/2018 20:30,44.24,0,0.03,84.24,100,73800,Weekday,Medium_Load,69.16
13/09/2018 20:45,27.29,0,0.02,87.7,100,74700,Weekday,Medium_Load,49.82
13/09/2018 21:00,4.79,8.21,0.01,97.24,92.5,75600,Weekday,Medium_Load,19.98
13/09/2018 21:15,0,16.7,0,100,28.89,76500,Weekday,Medium_Load,5.04
13/09/2018 21:30,0,16.7,0,100,28.31,77400,Weekday,Medium_Load,4.93
13/09/2018 21:45,0,16.74,0,100,27.88,78300,Weekday,Medium_Load,4.86
13/09/2018 22:00,0,15.84,0,100,28.95,79200,Weekday,Medium_Load,4.79
13/09/2018 22:15,8.03,0.11,0,48.56,99.97,80100,Weekday,Medium_Load,4.46
13/09/2018 22:30,8.1,0,0,48.23,100,81000,Weekday,Medium_Load,4.46
13/09/2018 22:45,7.67,0,0,50.01,100,81900,Weekday,Medium_Load,4.43
13/09/2018 23:00,6.88,0,0,52.82,100,82800,Weekday,Medium_Load,4.28
13/09/2018 23:15,6.41,0,0,55.53,100,83700,Weekday,Light_Load,4.28
13/09/2018 23:30,6.05,0,0,58.11,100,84600,Weekday,Light_Load,4.32
13/09/2018 23:45,6.12,0,0,57.31,100,85500,Weekday,Light_Load,4.28
13/09/2018 00:00,6.19,0,0,56.87,100,0,Weekday,Light_Load,4.28
14/09/2018 00:15,6.48,0,0,55.11,100,900,Weekday,Light_Load,4.28
14/09/2018 00:30,6.62,0,0,54.02,100,1800,Weekday,Light_Load,4.25
14/09/2018 00:45,5.65,0,0,56.71,100,2700,Weekday,Light_Load,3.89
14/09/2018 01:00,4.54,0,0,58.56,100,3600,Weekday,Light_Load,3.28
14/09/2018 01:15,4.5,0,0,58.43,100,4500,Weekday,Light_Load,3.24
14/09/2018 01:30,4.93,0,0,58.22,100,5400,Weekday,Light_Load,3.53
14/09/2018 01:45,6.37,0,0,56.48,100,6300,Weekday,Light_Load,4.36
14/09/2018 02:00,4.54,0,0,58.91,100,7200,Weekday,Light_Load,3.31
14/09/2018 02:15,4.54,0,0,59.37,100,8100,Weekday,Light_Load,3.35
14/09/2018 02:30,4.64,0,0,58.07,100,9000,Weekday,Light_Load,3.31
14/09/2018 02:45,4.64,0,0,58.07,100,9900,Weekday,Light_Load,3.31
14/09/2018 03:00,4.46,0,0,58.77,100,10800,Weekday,Light_Load,3.24
14/09/2018 03:15,4.5,0,0,58.9,100,11700,Weekday,Light_Load,3.28
14/09/2018 03:30,4.46,0,0,59.25,100,12600,Weekday,Light_Load,3.28
14/09/2018 03:45,4.5,0,0,59.71,100,13500,Weekday,Light_Load,3.35
14/09/2018 04:00,4.68,0,0,57.74,100,14400,Weekday,Light_Load,3.31
14/09/2018 04:15,5.87,0,0,55.24,100,15300,Weekday,Light_Load,3.89
14/09/2018 04:30,6.05,0,0,55.82,100,16200,Weekday,Light_Load,4.07
14/09/2018 04:45,4.61,0,0,58.32,100,17100,Weekday,Light_Load,3.31
14/09/2018 05:00,4.75,0,0,57.17,100,18000,Weekday,Light_Load,3.31
14/09/2018 05:15,4.79,0,0,57.31,100,18900,Weekday,Light_Load,3.35
14/09/2018 05:30,4.93,0,0,56.2,100,19800,Weekday,Light_Load,3.35
14/09/2018 05:45,5.62,0,0,54.36,100,20700,Weekday,Light_Load,3.64
14/09/2018 06:00,7.06,0,0,51.84,100,21600,Weekday,Light_Load,4.28
14/09/2018 06:15,5.69,0,0,54.2,100,22500,Weekday,Light_Load,3.67
14/09/2018 06:30,4.82,0,0,55.79,100,23400,Weekday,Light_Load,3.24
14/09/2018 06:45,4.75,0,0,57.17,100,24300,Weekday,Light_Load,3.31
14/09/2018 07:00,4.68,0,0,56.92,100,25200,Weekday,Light_Load,3.24
14/09/2018 07:15,5.11,0,0,54.02,100,26100,Weekday,Light_Load,3.28
14/09/2018 07:30,5.62,0,0,52.76,100,27000,Weekday,Light_Load,3.49
14/09/2018 07:45,4.97,0,0,59.82,100,27900,Weekday,Light_Load,3.71
14/09/2018 08:00,5.87,0,0,63.46,100,28800,Weekday,Light_Load,4.82
14/09/2018 08:15,31.43,0,0.02,72.76,100,29700,Weekday,Light_Load,33.34
14/09/2018 08:30,50.83,0,0.02,70.76,100,30600,Weekday,Light_Load,50.9
14/09/2018 08:45,52.7,0,0.03,76.99,100,31500,Weekday,Light_Load,63.58
14/09/2018 09:00,27.14,0,0.02,87.61,100,32400,Weekday,Light_Load,49.32
14/09/2018 09:15,25.02,0,0.02,88.44,100,33300,Weekday,Medium_Load,47.41
14/09/2018 09:30,37.3,0,0.03,85.39,100,34200,Weekday,Medium_Load,61.2
14/09/2018 09:45,24.48,0,0.02,88.19,100,35100,Weekday,Medium_Load,45.79
14/09/2018 10:00,19.04,0,0.02,90.12,100,36000,Weekday,Medium_Load,39.6
14/09/2018 10:15,21.38,0,0.02,88.75,100,36900,Weekday,Maximum_Load,41.18
14/09/2018 10:30,38.59,0,0.02,80.34,100,37800,Weekday,Maximum_Load,52.06
14/09/2018 10:45,38.3,0,0.03,82.16,100,38700,Weekday,Maximum_Load,55.19
14/09/2018 11:00,33.12,0,0.02,83.57,100,39600,Weekday,Maximum_Load,50.4
14/09/2018 11:15,36.18,0,0.03,84.02,100,40500,Weekday,Maximum_Load,56.05
14/09/2018 11:30,36.76,0,0.03,83.33,100,41400,Weekday,Maximum_Load,55.4
14/09/2018 11:45,42.3,0,0.03,83.61,100,42300,Weekday,Maximum_Load,64.48
14/09/2018 12:00,52.63,0,0.03,76.94,100,43200,Weekday,Maximum_Load,63.4
14/09/2018 12:15,4.61,8.35,0.01,94.61,84.98,44100,Weekday,Medium_Load,13.46
14/09/2018 12:30,0,14.87,0,100,27.9,45000,Weekday,Medium_Load,4.32
14/09/2018 12:45,0,14.08,0,100,31.3,45900,Weekday,Medium_Load,4.64
14/09/2018 13:00,0,11.84,0,100,29.9,46800,Weekday,Medium_Load,3.71
14/09/2018 13:15,23.83,3.1,0.02,89.32,99.79,47700,Weekday,Maximum_Load,47.34
14/09/2018 13:30,36.79,0,0.03,83.01,100,48600,Weekday,Maximum_Load,54.76
14/09/2018 13:45,48.89,0,0.03,81.31,100,49500,Weekday,Maximum_Load,68.29
14/09/2018 14:00,38.56,0,0.03,83.48,100,50400,Weekday,Maximum_Load,58.46
14/09/2018 14:15,43.27,0,0.03,83.75,100,51300,Weekday,Maximum_Load,66.31
14/09/2018 14:30,37.87,0,0.03,84.95,100,52200,Weekday,Maximum_Load,60.98
14/09/2018 14:45,45.86,0,0.03,82.78,100,53100,Weekday,Maximum_Load,67.68
14/09/2018 15:00,41.62,0,0.03,82.81,100,54000,Weekday,Maximum_Load,61.49
14/09/2018 15:15,26.68,0,0.02,87.51,100,54900,Weekday,Maximum_Load,48.24
14/09/2018 15:30,37.73,0,0.03,85.07,100,55800,Weekday,Maximum_Load,61.06
14/09/2018 15:45,44.42,0,0.03,82.96,100,56700,Weekday,Maximum_Load,65.99
14/09/2018 16:00,40.1,0,0.03,82.27,100,57600,Weekday,Maximum_Load,58.03
14/09/2018 16:15,39.85,0,0.03,85.54,100,58500,Weekday,Maximum_Load,65.81
14/09/2018 16:30,56.16,0,0.05,89.36,100,59400,Weekday,Maximum_Load,111.78
14/09/2018 16:45,51.44,0,0.05,89.99,100,60300,Weekday,Maximum_Load,106.16
14/09/2018 17:00,28.69,0,0.02,85.9,100,61200,Weekday,Maximum_Load,48.13
14/09/2018 17:15,16.02,0,0.02,93.71,100,62100,Weekday,Medium_Load,43.02
14/09/2018 17:30,34.85,0,0.03,87.34,100,63000,Weekday,Medium_Load,62.5
14/09/2018 17:45,28.73,0,0.03,88.49,100,63900,Weekday,Medium_Load,54.58
14/09/2018 18:00,14.44,0,0.02,92.44,100,64800,Weekday,Medium_Load,34.99
14/09/2018 18:15,13.54,0,0.01,90.31,100,65700,Weekday,Medium_Load,28.48
14/09/2018 18:30,14.08,0,0.01,89.99,100,66600,Weekday,Medium_Load,29.05
14/09/2018 18:45,5.36,0.07,0.01,98.25,100,67500,Weekday,Medium_Load,28.26
14/09/2018 19:00,3.13,0.22,0.01,99.33,100,68400,Weekday,Medium_Load,27
14/09/2018 19:15,1.76,4.72,0.01,99.63,97.43,69300,Weekday,Medium_Load,20.41
14/09/2018 19:30,0,13.5,0,100,50.27,70200,Weekday,Medium_Load,7.85
14/09/2018 19:45,0,13.5,0,100,52.47,71100,Weekday,Medium_Load,8.32
14/09/2018 20:00,0,12.02,0,100,35.33,72000,Weekday,Medium_Load,4.54
14/09/2018 20:15,0,12.96,0,100,27.25,72900,Weekday,Medium_Load,3.67
14/09/2018 20:30,0,13.9,0,100,25.79,73800,Weekday,Medium_Load,3.71
14/09/2018 20:45,0,14.11,0,100,25.17,74700,Weekday,Medium_Load,3.67
14/09/2018 21:00,0,11.77,0,100,29.55,75600,Weekday,Medium_Load,3.64
14/09/2018 21:15,0,11.74,0,100,29.32,76500,Weekday,Medium_Load,3.6
14/09/2018 21:30,0,13.21,0,100,27.24,77400,Weekday,Medium_Load,3.74
14/09/2018 21:45,0,14.11,0,100,24.72,78300,Weekday,Medium_Load,3.6
14/09/2018 22:00,0,14.36,0,100,24.32,79200,Weekday,Medium_Load,3.6
14/09/2018 22:15,5.87,0.04,0,48.78,99.99,80100,Weekday,Medium_Load,3.28
14/09/2018 22:30,6.34,0,0,46.28,100,81000,Weekday,Medium_Load,3.31
14/09/2018 22:45,5.8,0,0,43.98,100,81900,Weekday,Medium_Load,2.84
14/09/2018 23:00,5.58,0,0,43.56,100,82800,Weekday,Medium_Load,2.7
14/09/2018 23:15,5.11,0,0,46.17,100,83700,Weekday,Light_Load,2.66
14/09/2018 23:30,4.93,0,0,47.48,100,84600,Weekday,Light_Load,2.66
14/09/2018 23:45,5.04,0,0,46.68,100,85500,Weekday,Light_Load,2.66
14/09/2018 00:00,5.15,0,0,45.89,100,0,Weekday,Light_Load,2.66
15/09/2018 00:15,4.82,0,0,48.87,100,900,Weekend,Light_Load,2.7
15/09/2018 00:30,4.9,0,0,47.29,100,1800,Weekend,Light_Load,2.63
15/09/2018 00:45,4.93,0,0,47.07,100,2700,Weekend,Light_Load,2.63
15/09/2018 01:00,4.93,0,0,47.07,100,3600,Weekend,Light_Load,2.63
15/09/2018 01:15,5.47,0,0,45.69,100,4500,Weekend,Light_Load,2.81
15/09/2018 01:30,6.52,0,0,44.5,100,5400,Weekend,Light_Load,3.24
15/09/2018 01:45,5.8,0,0,45.82,100,6300,Weekend,Light_Load,2.99
15/09/2018 02:00,4.97,0,0,47.19,100,7200,Weekend,Light_Load,2.66
15/09/2018 02:15,5.15,0,0,46.43,100,8100,Weekend,Light_Load,2.7
15/09/2018 02:30,5.26,0,0,45.67,100,9000,Weekend,Light_Load,2.7
15/09/2018 02:45,5.18,0,0,45.27,100,9900,Weekend,Light_Load,2.63
15/09/2018 03:00,4.86,0,0,47.59,100,10800,Weekend,Light_Load,2.63
15/09/2018 03:15,5,0,0,47.51,100,11700,Weekend,Light_Load,2.7
15/09/2018 03:30,4.97,0,0,46.77,100,12600,Weekend,Light_Load,2.63
15/09/2018 03:45,5.11,0,0,45.76,100,13500,Weekend,Light_Load,2.63
15/09/2018 04:00,6.55,0,0,45.1,100,14400,Weekend,Light_Load,3.31
15/09/2018 04:15,5.4,0,0,45.64,100,15300,Weekend,Light_Load,2.77
15/09/2018 04:30,5.15,0,0,46.43,100,16200,Weekend,Light_Load,2.7
15/09/2018 04:45,5.15,0,0,46.43,100,17100,Weekend,Light_Load,2.7
15/09/2018 05:00,5.18,0,0,46.22,100,18000,Weekend,Light_Load,2.7
15/09/2018 05:15,5.33,0,0,45.19,100,18900,Weekend,Light_Load,2.7
15/09/2018 05:30,5.18,0,0,45.27,100,19800,Weekend,Light_Load,2.63
15/09/2018 05:45,5.15,0,0,44.93,100,20700,Weekend,Light_Load,2.59
15/09/2018 06:00,5.22,0,0,44.99,100,21600,Weekend,Light_Load,2.63
15/09/2018 06:15,5.29,0,0,45.46,100,22500,Weekend,Light_Load,2.7
15/09/2018 06:30,5.29,0,0,44.52,100,23400,Weekend,Light_Load,2.63
15/09/2018 06:45,5.33,0,0,44.25,100,24300,Weekend,Light_Load,2.63
15/09/2018 07:00,5.15,0,0,45.48,100,25200,Weekend,Light_Load,2.63
15/09/2018 07:15,6.55,0,0,42.33,100,26100,Weekend,Light_Load,3.06
15/09/2018 07:30,6.55,0,0,42.78,100,27000,Weekend,Light_Load,3.1
15/09/2018 07:45,5.22,0,0,46.48,100,27900,Weekend,Light_Load,2.74
15/09/2018 08:00,10.04,0,0,62.6,100,28800,Weekend,Light_Load,8.06
15/09/2018 08:15,31.72,0,0.02,73.14,100,29700,Weekend,Light_Load,34.02
15/09/2018 08:30,32.4,0,0.02,71.82,100,30600,Weekend,Light_Load,33.44
15/09/2018 08:45,28.3,0,0.02,80.43,100,31500,Weekend,Light_Load,38.3
15/09/2018 09:00,22.36,0,0.02,90.9,100,32400,Weekend,Light_Load,48.78
15/09/2018 09:15,8.39,0,0.02,96.93,100,33300,Weekend,Medium_Load,33.05
15/09/2018 09:30,9.29,0,0.02,96.79,100,34200,Weekend,Medium_Load,35.75
15/09/2018 09:45,8.39,0,0.02,97.27,100,35100,Weekend,Medium_Load,35.14
15/09/2018 10:00,12.17,0,0.02,95.7,100,36000,Weekend,Medium_Load,40.14
15/09/2018 10:15,9.18,0,0.02,96.5,100,36900,Weekend,Maximum_Load,33.8
15/09/2018 10:30,14.15,0,0.02,94.39,100,37800,Weekend,Maximum_Load,40.43
15/09/2018 10:45,8.28,0,0.02,97,100,38700,Weekend,Maximum_Load,33.01
15/09/2018 11:00,13.32,0,0.02,95.04,100,39600,Weekend,Maximum_Load,40.72
15/09/2018 11:15,14.36,0,0.02,94.43,100,40500,Weekend,Maximum_Load,41.22
15/09/2018 11:30,8.78,0,0.01,96.56,100,41400,Weekend,Maximum_Load,32.58
15/09/2018 11:45,15.48,0,0.02,93.38,100,42300,Weekend,Maximum_Load,40.39
15/09/2018 12:00,7.81,3.78,0.01,91.65,97.84,43200,Weekend,Maximum_Load,17.89
15/09/2018 12:15,0,12.13,0,100,26.33,44100,Weekend,Medium_Load,3.31
15/09/2018 12:30,0,16.56,0,100,22.48,45000,Weekend,Medium_Load,3.82
15/09/2018 12:45,0,16.49,0,100,22.57,45900,Weekend,Medium_Load,3.82
15/09/2018 13:00,0,13.39,0,100,24,46800,Weekend,Medium_Load,3.31
15/09/2018 13:15,9.94,3.67,0.01,94.81,99.24,47700,Weekend,Maximum_Load,29.63
15/09/2018 13:30,14.9,0,0.02,93.98,100,48600,Weekend,Maximum_Load,40.97
15/09/2018 13:45,13.18,0,0.02,94.97,100,49500,Weekend,Maximum_Load,39.96
15/09/2018 14:00,13.46,0,0.02,93.87,100,50400,Weekend,Maximum_Load,36.65
15/09/2018 14:15,14.36,0,0.02,94.22,100,51300,Weekend,Maximum_Load,40.39
15/09/2018 14:30,14,0,0.02,94.48,100,52200,Weekend,Maximum_Load,40.39
15/09/2018 14:45,8.32,0,0.02,96.96,100,53100,Weekend,Maximum_Load,32.98
15/09/2018 15:00,12.38,0,0.02,95.04,100,54000,Weekend,Maximum_Load,37.84
15/09/2018 15:15,16.2,0,0.02,93.89,100,54900,Weekend,Maximum_Load,44.21
15/09/2018 15:30,14.87,0,0.02,94.36,100,55800,Weekend,Maximum_Load,42.37
15/09/2018 15:45,13.32,0,0.02,94.53,100,56700,Weekend,Maximum_Load,38.59
15/09/2018 16:00,9.11,0,0.02,96.41,100,57600,Weekend,Maximum_Load,33.08
15/09/2018 16:15,12.96,0,0.02,95.06,100,58500,Weekend,Maximum_Load,39.67
15/09/2018 16:30,13.36,0,0.02,95.02,100,59400,Weekend,Maximum_Load,40.72
15/09/2018 16:45,13.46,0.25,0.02,94.7,100,60300,Weekend,Maximum_Load,39.67
15/09/2018 17:00,0.04,16.45,0,100,33.4,61200,Weekend,Maximum_Load,5.83
15/09/2018 17:15,0,17.5,0,100,21.33,62100,Weekend,Medium_Load,3.82
15/09/2018 17:30,0,17.53,0,100,19.36,63000,Weekend,Medium_Load,3.46
15/09/2018 17:45,0,17.39,0,100,19.68,63900,Weekend,Medium_Load,3.49
15/09/2018 18:00,0,11.34,0,100,29.41,64800,Weekend,Medium_Load,3.49
15/09/2018 18:15,0,5.65,0,100,51.78,65700,Weekend,Medium_Load,3.42
15/09/2018 18:30,0,8.86,0,100,36.01,66600,Weekend,Medium_Load,3.42
15/09/2018 18:45,0,17.21,0,100,20.47,67500,Weekend,Medium_Load,3.6
15/09/2018 19:00,0,17.35,0,100,20.69,68400,Weekend,Medium_Load,3.67
15/09/2018 19:15,0,17.39,0,100,20.49,69300,Weekend,Medium_Load,3.64
15/09/2018 19:30,0,17.32,0,100,20.35,70200,Weekend,Medium_Load,3.6
15/09/2018 19:45,0,17.39,0,100,20.49,71100,Weekend,Medium_Load,3.64
15/09/2018 20:00,0,11.77,0,100,25.16,72000,Weekend,Medium_Load,3.06
15/09/2018 20:15,0,11.38,0,100,25.41,72900,Weekend,Medium_Load,2.99
15/09/2018 20:30,0,11.3,0,100,25.02,73800,Weekend,Medium_Load,2.92
15/09/2018 20:45,0,11.38,0,100,24.85,74700,Weekend,Medium_Load,2.92
15/09/2018 21:00,0,11.3,0,100,25.26,75600,Weekend,Medium_Load,2.95
15/09/2018 21:15,0,16.52,0,100,20.9,76500,Weekend,Medium_Load,3.53
15/09/2018 21:30,0,15.95,0,100,21.38,77400,Weekend,Medium_Load,3.49
15/09/2018 21:45,0,11.34,0,100,24.94,78300,Weekend,Medium_Load,2.92
15/09/2018 22:00,0,10.76,0,100,25.86,79200,Weekend,Medium_Load,2.88
15/09/2018 22:15,5.44,0.07,0,45.38,99.97,80100,Weekend,Medium_Load,2.77
15/09/2018 22:30,5.76,0,0,44.22,100,81000,Weekend,Medium_Load,2.84
15/09/2018 22:45,5.69,0,0,43.77,100,81900,Weekend,Medium_Load,2.77
15/09/2018 23:00,5.58,0,0,45.86,100,82800,Weekend,Medium_Load,2.88
15/09/2018 23:15,6.59,0,0,43.68,100,83700,Weekend,Light_Load,3.2
15/09/2018 23:30,4.64,0,0,49.73,100,84600,Weekend,Light_Load,2.66
15/09/2018 23:45,4.75,0,0,48.86,100,85500,Weekend,Light_Load,2.66
15/09/2018 00:00,4.79,0,0,48.55,100,0,Weekend,Light_Load,2.66
16/09/2018 00:15,4.93,0,0,47.48,100,900,Weekend,Light_Load,2.66
16/09/2018 00:30,4.93,0,0,49.52,100,1800,Weekend,Light_Load,2.81
16/09/2018 00:45,5.11,0,0,47.26,100,2700,Weekend,Light_Load,2.74
16/09/2018 01:00,5.08,0,0,46.93,100,3600,Weekend,Light_Load,2.7
16/09/2018 01:15,5,0,0,47.51,100,4500,Weekend,Light_Load,2.7
16/09/2018 01:30,5.08,0,0,46.93,100,5400,Weekend,Light_Load,2.7
16/09/2018 01:45,5.08,0,0,47.47,100,6300,Weekend,Light_Load,2.74
16/09/2018 02:00,5.15,0,0,47.37,100,7200,Weekend,Light_Load,2.77
16/09/2018 02:15,5.51,0,0,44.53,100,8100,Weekend,Light_Load,2.74
16/09/2018 02:30,5.72,0,0,46.33,100,9000,Weekend,Light_Load,2.99
16/09/2018 02:45,6.23,0,0,46.92,100,9900,Weekend,Light_Load,3.31
16/09/2018 03:00,5.26,0,0,45.67,100,10800,Weekend,Light_Load,2.7
16/09/2018 03:15,6.44,0,0,46.15,100,11700,Weekend,Light_Load,3.35
16/09/2018 03:30,6.12,0,0,46.34,100,12600,Weekend,Light_Load,3.2
16/09/2018 03:45,5.4,0,0,45.25,100,13500,Weekend,Light_Load,2.74
16/09/2018 04:00,5.18,0,0,46.76,100,14400,Weekend,Light_Load,2.74
16/09/2018 04:15,5.29,0,0,45.99,100,15300,Weekend,Light_Load,2.74
16/09/2018 04:30,5.26,0,0,46.6,100,16200,Weekend,Light_Load,2.77
16/09/2018 04:45,5.04,0,0,47.76,100,17100,Weekend,Light_Load,2.74
16/09/2018 05:00,5,0,0,48.06,100,18000,Weekend,Light_Load,2.74
16/09/2018 05:15,5.04,0,0,47.22,100,18900,Weekend,Light_Load,2.7
16/09/2018 05:30,5.15,0,0,46.97,100,19800,Weekend,Light_Load,2.74
16/09/2018 05:45,5.29,0,0,44.92,100,20700,Weekend,Light_Load,2.66
16/09/2018 06:00,5.36,0,0,44.99,100,21600,Weekend,Light_Load,2.7
16/09/2018 06:15,5.33,0,0,44.65,100,22500,Weekend,Light_Load,2.66
16/09/2018 06:30,5.26,0,0,46.6,100,23400,Weekend,Light_Load,2.77
16/09/2018 06:45,6.08,0,0,46.23,100,24300,Weekend,Light_Load,3.17
16/09/2018 07:00,5.8,0,0,46.18,100,25200,Weekend,Light_Load,3.02
16/09/2018 07:15,5.04,0,0,46.68,100,26100,Weekend,Light_Load,2.66
16/09/2018 07:30,5.15,0,0,45.89,100,27000,Weekend,Light_Load,2.66
16/09/2018 07:45,5,0,0,46.55,100,27900,Weekend,Light_Load,2.63
16/09/2018 08:00,4.86,0,0,48.56,100,28800,Weekend,Light_Load,2.7
16/09/2018 08:15,4.68,0,0,48.42,100,29700,Weekend,Light_Load,2.59
16/09/2018 08:30,4.75,0,0,48.44,100,30600,Weekend,Light_Load,2.63
16/09/2018 08:45,2.74,3.46,0,77.41,69.56,31500,Weekend,Light_Load,3.35
16/09/2018 09:00,0,15.23,0,100,20.56,32400,Weekend,Light_Load,3.2
16/09/2018 09:15,0,11.56,0,100,24.17,33300,Weekend,Light_Load,2.88
16/09/2018 09:30,0,11.52,0,100,24.57,34200,Weekend,Light_Load,2.92
16/09/2018 09:45,0,11.7,0,100,23.35,35100,Weekend,Light_Load,2.81
16/09/2018 10:00,0,11.66,0,100,23.66,36000,Weekend,Light_Load,2.84
16/09/2018 10:15,0,11.59,0,100,23.8,36900,Weekend,Light_Load,2.84
16/09/2018 10:30,0,11.59,0,100,23.8,37800,Weekend,Light_Load,2.84
16/09/2018 10:45,0,11.56,0,100,24.17,38700,Weekend,Light_Load,2.88
16/09/2018 11:00,0,11.59,0,100,24.43,39600,Weekend,Light_Load,2.92
16/09/2018 11:15,0,11.74,0,100,23.51,40500,Weekend,Light_Load,2.84
16/09/2018 11:30,0,11.7,0,100,23.35,41400,Weekend,Light_Load,2.81
16/09/2018 11:45,0,10.4,0,100,25.74,42300,Weekend,Light_Load,2.77
16/09/2018 12:00,0,8.5,0,100,35.23,43200,Weekend,Light_Load,3.2
16/09/2018 12:15,0,12.56,0,100,23.67,44100,Weekend,Light_Load,3.06
16/09/2018 12:30,0,11.38,0,100,24.21,45000,Weekend,Light_Load,2.84
16/09/2018 12:45,0,11.34,0,100,25.18,45900,Weekend,Light_Load,2.95
16/09/2018 13:00,0,11.56,0,100,23.86,46800,Weekend,Light_Load,2.84
16/09/2018 13:15,0,11.59,0,100,23.56,47700,Weekend,Light_Load,2.81
16/09/2018 13:30,0,11.63,0,100,23.72,48600,Weekend,Light_Load,2.84
16/09/2018 13:45,0,11.7,0,100,23.35,49500,Weekend,Light_Load,2.81
16/09/2018 14:00,0,11.7,0,100,23.35,50400,Weekend,Light_Load,2.81
16/09/2018 14:15,0,11.74,0,100,24.14,51300,Weekend,Light_Load,2.92
16/09/2018 14:30,0,12.28,0,100,22.83,52200,Weekend,Light_Load,2.88
16/09/2018 14:45,0,17.78,0,100,19.26,53100,Weekend,Light_Load,3.49
16/09/2018 15:00,0,12.92,0,100,22.04,54000,Weekend,Light_Load,2.92
16/09/2018 15:15,0,11.56,0,100,23.86,54900,Weekend,Light_Load,2.84
16/09/2018 15:30,0,14.22,0,100,21.5,55800,Weekend,Light_Load,3.13
16/09/2018 15:45,0,16.2,0,100,20.42,56700,Weekend,Light_Load,3.38
16/09/2018 16:00,0,11.59,0,100,24.12,57600,Weekend,Light_Load,2.88
16/09/2018 16:15,0,11.59,0,100,23.8,58500,Weekend,Light_Load,2.84
16/09/2018 16:30,0,11.52,0,100,24.25,59400,Weekend,Light_Load,2.88
16/09/2018 16:45,0,11.56,0,100,23.86,60300,Weekend,Light_Load,2.84
16/09/2018 17:00,0,11.63,0,100,23.72,61200,Weekend,Light_Load,2.84
16/09/2018 17:15,0,11.52,0,100,23.7,62100,Weekend,Light_Load,2.81
16/09/2018 17:30,0,11.41,0,100,24.47,63000,Weekend,Light_Load,2.88
16/09/2018 17:45,0,11.38,0,100,25.09,63900,Weekend,Light_Load,2.95
16/09/2018 18:00,0,7.63,0,100,34.56,64800,Weekend,Light_Load,2.81
16/09/2018 18:15,0,4.14,0,100,55.61,65700,Weekend,Light_Load,2.77
16/09/2018 18:30,0,6.26,0,100,41.31,66600,Weekend,Light_Load,2.84
16/09/2018 18:45,0,11.52,0,100,24.25,67500,Weekend,Light_Load,2.88
